3447.63,14994.32,17693.71,2809.65,0.00,0.00,0.00,0.00,leaning_forward
2264.91,14517.50,17158.06,2746.08,0.00,0.00,0.00,0.00,leaning_forward
2437.96,14333.51,17175.51,2574.87,0.00,0.00,0.00,0.00,leaning_forward
2454.93,14286.06,17214.28,2516.91,0.00,0.00,0.00,0.00,leaning_forward
2400.37,14228.49,17283.05,2396.39,0.00,0.00,0.00,0.00,leaning_forward
2153.98,14035.30,17688.92,2655.72,0.00,0.00,0.00,0.00,leaning_forward
2176.35,14098.10,17835.68,2782.38,0.00,0.00,0.00,0.00,leaning_forward
2127.56,14037.16,17807.38,2820.64,0.00,0.00,0.00,0.00,leaning_forward
2099.19,14071.80,17570.89,2564.61,0.00,0.00,0.00,0.00,leaning_forward
2389.86,14128.20,17622.07,2523.45,0.00,0.00,0.00,0.00,leaning_forward
1971.05,14091.48,17598.24,2519.03,0.00,0.00,0.00,0.00,leaning_forward
1907.86,14065.36,17630.71,2505.49,0.00,0.00,0.00,0.00,leaning_forward
1972.53,14009.52,17613.78,2535.83,0.00,0.00,0.00,0.00,leaning_forward
1932.10,14017.43,17725.84,2520.21,0.00,0.00,0.00,0.00,leaning_forward
1945.32,13919.59,17797.78,2652.70,0.00,0.00,0.00,0.00,leaning_forward
